,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
107987136_at,5.75794633,6.339946161,4.708301327,5.672948186,6.295388792,5.769937617,4.895307953,5.574495857,5.107887733,6.078560708,6.208512,4.915870716,5.034085466,5.068339503,5.617219356,5.752258354,6.289520892,5.924850423,5.38175286,6.14440565,6.082297977,6.022799465,6.744499533,5.568182873,6.123210228,6.237072978,5.545410257,6.128158137,6.130077325,5.719848528,5.769670456,5.986421947,5.777801149,5.768110966,5.852849271,5.723533254,6.604023687,6.023116175,5.780062873,5.601793995,5.937360977,4.992311658,5.454720602,5.577583126,5.223132545,5.894168524,5.936012749,5.568327955,6.493779058,5.822214125,4.231923776,6.597268397,5.932727173,6.233877548,5.637666674,6.179826614,4.288435496,5.731447453,6.417692848,6.450722012,4.998973737,6.238173882,5.685322424,6.171360806,5.302203829,5.372842932,5.807096804,6.188217544,5.984872086,5.95897284,5.856471773,5.858663055,6.322503673,5.603314785,5.740398167,5.183736921,5.711705462,6.288884324,6.481807255,5.392936552,5.748553583,4.381723788,5.963246153,6.423099856,6.162607852,4.378584722,5.374959687,5.904827964,5.323517094,5.884090068,6.449907762,5.857305787,6.956280879,6.234125111,5.375112134,5.404544993,6.159062344,5.766994953,5.349147425,6.611136738,6.435317071,5.683454331,5.814166439,5.885812254,5.396670471,4.712918802,5.539227649,5.441968412,4.955304499,5.911619133,6.387702036,5.692200441,5.81489572,5.177495036,7.335495557,7.387220232,5.904466823,5.365285746,5.478801868,5.378282199,5.78556268,6.072459434,5.4751526,5.381467651,5.824529004,6.832230692,6.079910906,5.882955182,5.365281462,5.378864342,5.192816433,5.360531806,6.386144251,5.964532584,5.51372855,5.106511366,5.894037828,5.829365016,6.067794481,5.112193448,5.152323707,5.646820341,5.75969672,5.630210981,5.85527226,5.457322072,5.68517341,5.006698304,5.160880025,5.451384566,5.570328217,5.223634311,5.589294596,5.575389103
6228_at,8.474176462,8.510641697,7.852362625,8.400019159,7.416280087,7.634262719,8.452310339,8.154680541,8.007110603,7.686127188,8.272754816,7.749209223,8.594583882,8.316483696,8.038760964,8.157560585,7.897221569,8.127696074,7.982990932,7.818376052,8.119027599,8.002650201,7.767809185,8.084799985,7.862116956,8.129685579,8.300387398,8.043083994,8.288548093,7.08402539,8.159958543,7.082651798,7.808885934,8.022248608,7.984196434,8.357886667,7.632367289,8.431810648,7.362807293,8.08051579,7.808431956,8.403383375,8.087143267,7.447971433,8.324487689,7.851323415,7.403444538,7.687562903,7.258957394,7.833777985,8.162280155,8.207012431,8.170676847,7.486167868,8.071786687,7.923696688,7.800052795,8.376417718,7.994988572,7.85764019,7.501399432,7.339601611,7.322080187,8.121234762,8.371760563,8.123202987,8.275212351,7.984987776,7.896922273,8.239336444,7.996160572,7.208810051,8.181313275,7.71767007,7.616525407,8.052109849,8.154233393,7.94404856,7.6199641,7.254510723,7.758516257,7.783867901,7.869139564,8.326788582,8.164589985,7.838581693,8.040406329,7.376371076,7.967006514,7.807308987,7.82548104,7.624604245,7.932639796,7.654601955,7.460523929,8.004511324,7.960452281,7.839261972,8.328845379,7.85205333,8.135223423,7.716676738,7.189767207,8.266592882,8.325422402,7.968970382,8.321469876,8.06566054,7.333793436,7.847158795,7.811040173,7.52671135,8.082126657,7.874775589,7.905691398,7.368992996,8.184013961,7.750634961,7.210408197,7.249133997,7.376241709,8.99856927,8.877877405,8.487435002,6.696629259,7.989039743,9.000362684,8.580921605,8.294126167,7.151331346,7.060914703,7.443528855,8.397829257,7.641017791,7.427168827,7.256616123,7.788677683,7.649300025,7.865911046,8.414114837,8.612969472,7.709440719,7.679897221,7.690658945,7.770518218,8.349786942,8.01478067,8.410856353,7.175068513,7.486994965,7.50897853,7.856767238,7.902572862,8.411755916
105374264_at,5.897789902,5.877082706,5.900440261,5.149044586,5.844212761,5.427671151,5.411433373,5.315000953,6.185168884,6.504563934,5.652138767,6.389868684,5.858388511,5.342428566,5.509624344,6.007088922,5.389816011,6.140588636,5.762031886,5.893684166,6.105326985,5.688845382,5.983976197,5.8105467,5.983365759,5.437321686,6.159584663,5.922917436,5.436361308,6.132824923,5.64871493,6.486123022,6.254669793,6.556187966,5.70005699,5.379861631,5.745878435,5.88678542,5.979706109,5.569859108,5.723544396,5.46289631,5.390860887,6.027406377,5.401616612,6.311373008,5.836969721,6.48893832,5.534864562,5.447981222,5.251989872,6.565300412,5.806032369,5.619697969,5.35558871,5.796155008,5.837283859,5.901634184,5.754853728,6.397704481,5.888582679,5.791511204,5.780085756,5.415666894,6.237399386,6.179580403,5.459340411,5.65156032,6.322999279,6.338232677,6.177220516,5.832454656,5.51238147,5.586030896,5.201718097,6.22924956,6.053711551,5.82535011,5.452761807,5.893983897,6.153915446,5.641360609,5.663095929,5.425468285,5.945667151,6.275314111,5.378681556,6.0906726,5.176034229,5.588396493,6.371338759,6.139395883,5.920965504,5.378185193,5.768814709,6.400155844,5.851670888,5.937788429,5.849145045,5.671927256,5.347996069,5.721051008,6.073936254,5.936797105,5.907020986,5.352867557,5.788182095,5.436534547,6.144123259,6.06107251,6.209677843,5.885616907,5.929658966,4.831105146,6.448637932,5.85021444,5.154780801,6.261383205,5.820128656,5.788476779,5.530556361,5.974257875,5.461921542,5.491396334,5.583469227,6.485994927,6.542208572,6.260097501,5.928621875,4.892201487,4.910828914,5.578735874,6.586300185,5.658365069,5.856445398,5.992253434,5.700997596,5.881575054,5.426460833,5.60416766,4.923363944,5.271624615,6.338802789,6.541890688,6.4935172,6.351974878,5.963357497,5.40095502,4.234309631,5.523690368,5.37942865,4.92827994,5.846182551,5.915913193
84777_at,7.065784714,7.058101425,6.79399804,6.812367507,7.052375406,7.065429457,7.120264992,7.29578234,7.380263939,7.295873143,7.140053694,7.148244345,6.888712443,6.803614888,7.519231086,7.084988667,7.076643091,7.015386043,7.038083794,7.03532039,7.185973634,6.787412346,6.866713878,6.953827374,7.34525303,6.939760947,6.734554756,6.728996108,7.409358769,7.303065305,7.218434795,6.868951265,7.024839596,7.400212407,6.771607909,7.054030849,7.110023063,6.893588007,7.09586654,6.914971039,7.041995556,6.777832396,6.659661419,7.015017583,6.754748454,7.120585932,6.643160452,6.886709669,7.08404046,7.088934705,6.937418437,7.191699835,7.226429299,6.984366657,7.01902255,7.373131828,7.122864728,6.932528055,6.824960079,6.600749886,7.201365379,6.753418772,7.042942597,6.663229788,7.114779911,6.999440246,6.980390678,6.791783563,6.920439418,7.024212065,6.760031635,7.070017419,6.614195992,7.010632639,6.858860577,7.353638045,6.87929374,6.951163127,6.719191819,6.599891063,6.958797443,6.941575595,6.81130574,6.65611686,7.157991979,6.88030747,6.35534034,6.842346754,6.730059437,6.742645849,6.866678619,7.087976477,6.856994231,7.014095345,6.850097861,7.091485004,7.020132654,7.089935951,7.122392536,6.709125898,6.56336063,6.842889628,6.97812349,6.358552506,6.732125646,6.875181659,7.354736377,6.801639136,6.946283342,6.642664144,7.00218876,7.110499625,7.00207398,6.003872465,6.007570958,5.431934303,6.388948015,6.730622007,6.741064624,6.906720813,6.852903451,7.505012631,7.20012605,7.170289304,5.491938201,6.655763145,7.65088485,7.112472873,6.790597699,6.421709144,5.755957408,6.77857809,8.19423022,6.500135675,6.013025894,6.748804546,6.757908636,6.850486142,7.044968678,6.076581644,6.294383985,6.700959007,5.787938634,6.473957739,6.944262207,7.220672462,6.968180364,6.744298553,6.313288276,7.027812951,6.918449079,6.371363325,6.486568816,7.220802265
692211_at,5.922222367,5.597873925,5.170215027,5.362081395,4.591255539,5.862301572,5.884614163,5.221820583,5.378286785,5.627334928,5.493393365,5.545626557,5.684568142,5.843925887,5.558597386,5.908233035,5.811210197,5.468577621,5.567644379,5.569320953,5.437735796,5.757871804,5.063666087,5.660688307,5.667937635,5.68328638,5.688199284,5.499919248,5.559516442,5.700046845,5.424214934,5.714492491,5.156477365,5.805596419,5.650617752,5.697881511,5.698089048,5.756258195,5.533583832,5.718775217,5.627203208,5.729456334,5.890825202,5.456562936,5.709064047,5.878673747,5.97737578,5.873548886,5.672142326,5.412870165,5.780224559,5.804463142,5.586356483,5.516936527,5.566856215,5.408928147,5.593670205,5.807283747,5.434179251,5.712621953,5.50934349,5.721021061,5.89609642,5.67654882,5.694582916,5.334107793,5.578369909,5.263175174,5.585726988,5.052614858,5.465641172,5.497972877,5.624562997,5.544149131,5.61601452,5.453887756,5.653705666,5.513155005,5.678044756,5.453824931,5.84729284,5.791598442,5.748715691,4.623593423,5.84493534,5.779491977,5.211657926,5.38986878,5.806765767,4.74751541,5.701908793,5.493980618,5.274125945,5.709377931,5.79952647,5.08604621,5.517197496,5.202001289,5.572139605,5.640402157,5.515969797,5.509803783,5.382254185,5.524068677,5.703688204,5.665070111,5.505562123,5.855170873,5.708631961,5.702908447,5.606787232,5.287564811,5.496091851,5.031335979,6.053454495,5.477193076,5.181995981,5.821307718,4.823203297,5.126389618,5.152853024,5.160375507,5.550730898,5.2730668,4.510504857,4.893928262,6.326398379,5.949361946,5.079332637,5.575321547,5.084585091,6.381865844,7.410901506,5.713294544,5.636844277,4.443028096,6.10621125,5.046474673,6.265713017,5.192372933,5.697947243,5.803062311,4.734676651,5.4934418,5.44121448,4.84191548,5.314711394,5.143009764,4.9200592,5.452529406,7.178009804,5.696095659,5.722151975,5.87387153
100533106_at,6.16724218,5.516850264,5.015531738,5.544690438,5.952598484,5.550823608,5.752740515,5.215800512,5.806757216,5.770964166,6.334587525,4.455455011,5.517967305,5.854729184,5.620617675,5.625884807,5.19325262,5.959160707,5.543187103,5.126308837,4.87895653,5.496398329,4.403081534,5.472676125,5.483483111,5.140290969,3.360116584,5.901324317,5.442997528,6.192079932,5.87535116,5.990283924,5.200625545,5.605894367,5.763210877,5.691979474,5.704272508,6.059218959,5.905514872,5.560770045,5.8853189,5.852430591,5.832497096,5.952518647,5.81105255,5.924945903,5.743522928,5.85149671,5.919672636,4.64172253,5.177082512,5.804818069,5.204593558,4.830543454,5.498288093,5.382753014,5.659873578,5.700260106,5.660916132,5.934056367,5.794672281,5.724255466,5.994282587,5.781870791,5.863360369,5.525020217,5.830677522,5.529219639,5.451788921,6.098564554,5.949663169,6.006556876,5.916935815,4.758711212,5.774053952,5.669194012,5.318178268,4.681505196,5.724228545,5.324683439,5.816945314,5.928664438,4.879224409,5.489670142,5.85412195,5.949043236,5.403001592,5.564814269,5.215999652,4.376130167,5.753330402,5.75712868,5.397067532,5.577412031,5.563078705,5.627899277,5.69898098,5.390536008,6.205167289,5.834222946,5.13543629,5.579326825,4.949916401,5.495686712,5.945433258,5.599345285,6.112808802,5.454837385,4.978669719,5.704634374,5.74580894,4.816619295,5.249739855,4.724593572,5.256010547,5.562264208,4.382220222,5.837458694,5.521167478,4.88519779,5.692563956,5.722675552,5.177875845,5.166652949,4.905836813,5.842507087,5.185638083,4.943030623,5.462421292,5.245924128,4.93227648,6.476232643,5.440090939,5.591097535,5.89942854,5.199519613,5.45239442,6.075551201,5.234367559,6.020684694,4.98523296,5.757882439,5.054528475,5.269244558,4.878076331,5.334893806,5.530930384,5.266545232,5.731177254,5.669468595,5.906576755,5.410134514,5.291976764,5.844783529
653489_at,5.059113848,4.70543651,3.787900272,4.092400095,4.158105374,4.59365723,4.564966462,4.611591987,4.843469886,4.929219517,4.709036139,4.617238473,4.622492688,4.734677821,4.749727008,5.029771456,4.785770127,4.31040596,4.815566135,4.283143581,4.480238153,4.44392226,4.693506625,4.682390562,4.708810279,5.036291071,4.666742719,4.924146898,4.538838869,4.832882707,4.862984341,4.811051512,4.51689548,4.720216585,5.134538572,4.682904399,4.940550911,5.125968827,4.982576788,4.960733271,4.641322214,4.447131437,4.514091258,4.718932937,4.855245613,4.73024499,4.741086637,4.779116442,5.040582144,4.516697759,4.482436013,4.90756647,4.325183732,4.668549909,4.893808756,4.955660172,4.946246555,4.788390949,4.251559688,4.552432024,4.726287093,4.973382899,5.090660317,4.442538597,4.878689692,4.84413278,4.439173407,4.410623546,4.782326859,4.458925576,4.685221094,4.878474469,4.889852254,4.468080867,5.083949918,4.911675176,4.359206189,5.114594593,4.727534363,4.694545386,4.402593917,4.565339828,4.534071897,4.406118134,4.734548453,4.952409802,4.489092897,4.657965685,5.028830108,4.922225459,4.964667202,4.671091516,4.758413261,4.628181667,4.702431721,4.799492672,4.360489116,4.54568463,4.713406014,4.896936971,4.371727932,4.090792921,4.654348748,4.822912556,4.564544715,4.679714081,4.836557816,4.523898181,4.822425665,4.529427575,4.749179045,4.218501275,4.099422272,4.39945913,4.529697392,4.496375737,4.574722291,4.536275456,4.465207829,4.723782021,4.436166882,4.600789138,4.441554151,4.500870516,4.293427177,4.621187447,4.832665304,4.773117198,4.445068389,4.714101604,4.550566255,4.636684174,5.119613034,4.774365778,4.621829111,4.637563918,4.406544429,4.540148948,4.909737942,4.741524043,4.565523221,4.512710766,4.671481064,4.386367427,4.519334533,4.603192151,4.56266344,4.596959357,4.483881149,4.530589398,5.069969579,4.718165368,4.668055058,4.733843683
101929007_at,5.567081476,5.797124481,6.163852807,5.845218331,6.035798037,5.70842594,5.436479911,5.995003907,4.934385772,4.864632134,5.172279762,5.500578724,5.156142949,4.434598579,5.231981371,5.901834057,5.781243801,5.643412148,5.890743762,5.908319149,6.217091301,5.687761876,5.876532234,5.189268673,5.936553151,5.915737878,4.7271032,5.662726322,5.071773044,5.611332879,5.918256723,5.615974944,6.092688988,5.836624942,5.020867019,5.670139221,6.012113884,5.356617885,5.946751459,4.51351193,5.027015309,5.222911761,5.598561701,5.75184028,4.521910524,5.541137095,5.24658962,6.009894973,5.266227244,4.648143856,4.659875278,4.559908325,5.65034522,5.733820443,6.082596583,5.744634188,5.522763435,5.838708797,5.913087632,5.113808191,5.603146366,4.856501599,5.345335444,5.279376523,4.342826949,5.123131572,5.79441388,5.936064935,5.162657741,5.56475514,5.396377935,5.229169629,5.562371104,4.380370575,6.014803521,5.576978906,5.485170035,5.901326723,5.753919249,5.546841363,5.386224036,5.279646819,5.597656831,5.981723558,5.483824607,5.22418022,4.802758498,5.796146438,5.487804585,5.897351697,5.841236728,6.111172254,5.707662339,5.84568238,5.998006976,5.29507279,5.853310052,5.951326407,5.523447151,5.20481475,5.751421082,5.995760286,5.420467516,4.338306272,5.238637456,5.709876782,5.700673321,5.566339424,4.42173347,5.724665517,5.586845747,5.731557216,5.602505947,5.071781662,5.637930988,5.727362508,6.157226246,4.810738752,5.414227736,5.894419438,6.154322221,5.8295627,6.011894046,5.642637378,5.620388149,5.286898428,5.403425594,5.508225972,5.869844366,5.992402496,5.795035604,5.492307247,5.788496349,5.106689645,4.629819686,4.567306811,5.833260213,6.140638443,6.046348059,5.200351198,5.140519409,5.836504824,5.533744244,5.285971498,5.682415602,5.921741872,6.166802046,5.924846138,6.161895052,6.118435772,5.804182979,5.735544385,5.299825868,5.459825424
102724142_at,3.887872856,4.220258053,4.178992598,4.554054139,4.02693077,4.61855032,4.301146036,4.059448334,4.622986944,4.201129714,4.568681589,4.035137516,4.476704538,3.968670468,4.711525652,4.673632192,4.600979994,4.3505715,3.407491369,4.806360316,4.538235583,4.639000204,4.498725026,4.719524366,4.233969083,3.609785989,3.944042892,3.786955082,4.30789076,3.947787977,4.34343675,4.487164361,4.49788978,3.065855994,4.740831117,4.0111024,4.44032633,3.721901737,4.213762828,3.719156221,3.813736107,3.962969457,4.332963684,3.63905551,4.548405054,4.118616118,4.437419934,4.652749317,4.168193536,4.367049265,4.820971721,4.654765788,4.228009464,3.196694353,4.182687271,4.47609892,3.994208478,4.320876974,3.901818341,3.853750786,4.208508033,3.733235178,3.950504474,4.539430601,3.968887036,3.837524472,3.882097643,4.488708465,4.04513465,3.614579218,5.325053879,4.440469773,5.168717889,3.962142972,4.021044953,4.11037398,3.946425964,4.296883081,3.63905551,4.264128047,4.29036801,4.907952361,4.531729625,4.163613959,4.227617593,4.461856493,4.960010728,4.114744514,3.888020639,4.347074803,3.440028268,3.50619238,3.9341294,3.782490053,4.420949183,3.416778833,3.662980502,4.574844577,3.771065123,4.671973397,4.205857722,3.856003368,4.064888816,3.683997921,4.887655592,4.55170154,4.696418783,4.419492107,4.385131383,4.195224069,4.179122392,4.520962997,4.50496227,4.204562817,4.214235755,4.559090089,4.268284785,4.201771022,4.481490456,4.357637301,4.05169184,4.229020621,4.246963439,4.379836831,4.386888958,4.18279014,4.74798917,4.173222021,4.158016258,4.236533327,3.968339228,4.1367159,4.415668938,4.39710036,4.50415549,4.48046671,4.12978138,4.268847087,4.053050747,4.264628161,4.25051094,3.959277366,4.129179883,4.264962931,4.030082169,3.944249679,4.055506463,3.930935597,4.03704116,3.947882127,3.889996143,4.292329106,4.204447206,4.0796621
649446_at,6.606571524,6.884621753,6.705657546,6.784747937,7.050285325,6.882363607,6.78263124,6.943018192,7.058443077,7.060546051,6.705269875,6.915734297,6.312895755,6.555934036,7.147418317,6.755566177,6.852267542,6.717315801,6.974679473,6.816076866,7.097395864,6.679173012,6.699871671,6.761163825,6.969015039,6.857235285,6.691971486,6.66427934,6.976531304,6.923505061,6.735173375,6.82054029,6.621571076,7.016629176,6.495039604,6.635565568,6.707864355,6.754441681,6.845949351,6.885395713,6.909949815,6.620104763,6.564925484,6.839032651,6.456634603,6.917348336,6.632880299,6.781394501,6.803505291,6.708919902,6.945497742,6.880272974,6.820188047,6.443940588,6.803168896,7.122619373,6.74665002,6.707555853,6.76316146,6.549417051,7.0124842,6.652289437,6.648741089,6.480025707,6.836358915,6.633298074,6.8313715,6.869168156,6.616016292,6.760761025,6.762952282,6.698749196,6.46294035,6.65922869,6.673834909,6.920060427,6.73449321,6.746091235,6.661339921,6.803883419,6.895177791,6.77035062,6.621053834,6.607053222,6.852682772,6.683793424,6.627096888,6.827195726,6.57055512,6.840794115,6.704054025,6.632133854,6.84754405,6.770255034,6.567440048,6.658204608,6.896997558,6.691450417,6.580495451,6.656715928,6.516411273,6.687247337,6.502122928,6.365375865,6.674744636,6.605337819,6.946528906,6.793373654,6.731893803,6.503137104,6.669524554,6.980609809,6.526260988,5.982812642,6.713688011,6.573177225,5.990480408,6.391785081,7.243864919,7.052773685,6.91236858,6.938479185,6.992596119,6.876745986,5.771496419,6.51179054,6.90207444,6.699677397,6.790825691,6.131749495,6.276127052,6.731797924,7.26104942,6.930963417,6.786250839,6.385901994,7.067459974,7.056293851,6.819470525,7.060399148,6.497679575,6.982711735,6.235682447,6.708141611,6.030620537,6.657393344,6.662905769,6.861915197,6.390332159,6.303070512,6.581844711,6.423753828,6.408213883,6.564312658
105377937_at,3.021388856,3.128709474,3.680600233,3.598466561,3.213487012,3.158757487,2.862178623,3.516280832,3.140751832,3.309052397,3.049087705,3.41794338,4.692367977,4.001796929,4.008039967,3.190662737,3.180215555,3.488665752,3.301373131,3.511347779,3.989082211,3.790739747,3.375775497,3.046987943,5.01273402,3.021777579,3.131665798,3.804684644,3.456749717,3.238703924,3.379687429,3.461211872,3.32515151,3.144717108,3.476149395,2.952009334,4.475579608,3.42520784,3.458945005,3.338939836,3.485016785,3.531545891,3.043076548,3.398421224,3.682341152,3.358227904,3.089469548,3.020948542,3.414219311,3.083847823,3.743354344,3.467419306,3.097066266,3.625327765,3.108306293,3.56633088,3.206417006,3.57419249,3.238689118,3.106631213,2.937932864,3.600845749,3.345532533,3.262113369,3.545789599,2.993404285,3.20657386,3.559952937,3.193379616,3.660879706,3.51947429,3.736352764,3.190756325,3.933713927,3.420177918,3.31511371,3.582008649,3.420014133,3.131445372,3.516748345,3.484195041,3.779630169,3.601918272,3.370232595,3.217259376,3.197976964,3.679564234,3.066116904,3.17606866,4.218539844,3.027073154,3.363984553,3.398810318,3.493784893,3.188752329,4.499740429,3.861879818,3.037018614,3.381190085,3.075127124,3.944773118,3.633898599,3.064124515,3.116419954,3.144431498,3.666443589,3.079297966,3.304333362,3.450245211,3.342024763,3.233910729,3.398429559,3.456447217,3.326031613,3.22872781,3.454151114,3.232128661,3.731223613,3.41561152,3.452420134,3.592579235,3.371888593,3.127984307,3.506683245,3.392782879,3.636614777,3.323470493,3.22905155,3.626742118,3.372011165,3.391578933,3.050226951,3.052549293,3.645860115,3.718155842,3.829636431,3.625040277,3.92235934,3.212775274,3.563457217,3.50348627,3.208557047,3.60202319,3.120621399,3.676318979,3.517334339,3.263494424,3.435501401,3.250646746,3.165537572,3.156696385,3.826523798,3.597747215,3.461303338
100129808_at,4.751665978,5.379003795,4.683772473,4.873587115,4.663783856,4.857641637,4.726494173,5.071386682,5.075385801,5.106372267,5.280922205,5.188981062,5.068309519,5.341436777,5.106865494,4.883672724,4.863949031,5.064661808,5.426040225,4.537343007,4.847932815,4.994241245,5.311877353,5.174871716,5.155526243,4.953403893,4.935689696,4.811035338,4.927173906,5.016729368,5.029734117,4.820790505,5.016515368,4.982521622,4.965949666,4.775003897,4.649156577,5.490710847,4.870749409,5.330768212,4.981746619,5.223359268,4.927999776,4.210175017,5.236253169,4.762670041,4.703776963,5.403456054,5.237749406,5.286122268,5.263687644,5.086865171,4.833103449,5.027463575,5.091743105,4.756745869,4.875617867,5.270872242,5.035939542,4.515177251,5.466384982,5.261351907,4.566001086,4.730717469,5.068997937,5.327864996,4.843594403,4.474021218,5.078015474,4.520868862,4.921526302,5.040138964,5.4750744,4.75223192,5.620426602,5.143214897,5.460301414,4.221120455,5.010212755,5.08253822,4.749777102,5.027079552,4.90480161,4.102929352,4.8767912,5.056151527,4.448162087,4.898456566,5.171058737,5.397219753,4.668602147,4.599704822,5.326377083,4.734050919,4.754681864,4.696614912,4.597407936,5.334657698,5.515984744,5.095361795,5.426485389,4.659300656,4.962346013,4.948313301,5.270646465,5.379179852,4.831500058,5.434247993,4.91750502,4.770456028,5.157111642,5.043468474,4.685030644,4.316905262,5.038754142,4.840418807,4.406121542,5.170564165,5.206121624,4.091318027,4.274690315,4.675259231,4.432037538,4.545438526,4.206678654,4.408123647,4.663479829,4.708657263,5.128601108,5.581861928,4.951094826,5.702993222,4.699270813,4.93093025,4.563608761,4.783510647,5.466666755,5.431586161,5.092095907,4.970779044,5.023327097,5.009417386,4.568380201,5.024080433,5.306839368,5.835319505,4.438221551,5.787695468,4.695283768,5.440535404,4.89274504,4.295267585,4.642506742,5.438966543
79346_at,3.293035315,3.555793566,2.996876812,2.570997558,3.307223103,2.298934594,2.499038694,3.283416364,2.590488583,2.753127671,3.254166677,2.961296378,2.676985635,3.157932,3.672270299,2.601942107,3.595971501,2.135023872,2.965116974,3.592824868,2.660437027,2.746834347,2.491597505,3.543376557,2.970223913,2.505326868,2.424342278,2.542200237,2.3279596,3.499687669,2.405268997,3.19539583,3.397531907,2.511958992,2.453225786,2.385228815,3.061364057,2.581588469,3.562258992,2.697856285,3.205618513,2.285687376,2.51678277,3.726667005,3.08175403,2.585242738,2.826404886,2.597375205,2.562265288,2.509696543,2.697285286,2.080002969,2.768377288,2.784358542,2.854103523,3.471934439,3.043839662,2.991394723,2.495078876,2.757148,3.063769802,2.346651406,2.464335207,2.452618121,2.881755843,2.603528411,2.808809213,2.499379551,2.757165564,2.121812859,2.894491013,2.571351561,2.991000782,2.700167639,4.264764018,2.706113255,2.39025402,2.799101546,2.545110914,2.764393921,2.566524784,2.422551998,3.181134691,2.552049924,2.675912206,3.287697253,2.60279124,2.829170392,2.62564805,2.553362867,2.761611362,2.180949471,2.329130191,3.796218477,2.664519272,2.564523326,2.645415558,2.784638427,3.369496076,3.056394944,3.141390951,4.108470188,3.311088648,2.651467918,2.715162436,2.765293732,2.322028945,2.766522524,2.58672624,2.26502154,2.827595037,2.630329391,2.536937033,2.906183271,2.399603955,3.212421078,2.914409166,3.178631961,2.723530109,3.239837389,3.11344588,3.136964934,2.812770639,3.030532626,2.830408429,2.960033774,3.061452878,2.824272534,2.986409299,2.809870513,3.225126543,2.741412391,2.699690112,2.884736595,2.745684397,2.727053438,2.821293151,2.865674743,2.781655365,2.679432489,2.982928285,3.038958062,2.965171745,2.857491849,2.614613183,2.838549718,2.974007005,2.943684584,3.028789473,2.815573096,2.683563094,2.844205881,2.706644191,2.954434705
